Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak
143,"Sunday, Sep 10",boxscore,CHC,,MIL,L,1,3,,77-66,1,up 2.0,Davies,Hendricks,Knebel,2:54,D,"40,113",---
144,"Tuesday, Sep 12",boxscore,CHC,,NYM,W,8,3,,78-66,1,up 2.0,Quintana,Gsellman,,3:16,N,"37,834",+
145,"Wednesday, Sep 13",boxscore,CHC,,NYM,W,17,5,,79-66,1,up 2.5,Lester,Harvey,,3:42,N,"36,008",++
146,"Thursday, Sep 14",boxscore,CHC,,NYM,W,14,6,,80-66,1,up 3.0,Montgomery,Lugo,,3:06,N,"37,867",+++
147,"Friday, Sep 15",boxscore,CHC,,STL,W,8,2,,81-66,1,up 3.0,Edwards,Martinez,,3:07,D,"38,464",++++
148,"Saturday, Sep 16",boxscore,CHC,,STL,W,4,1,,82-66,1,up 4.0,Hendricks,Wacha,Davis,2:49,D,"40,959",+++++
149,"Sunday, Sep 17",boxscore,CHC,,STL,W,4,3,,83-66,1,up 4.0,Strop,Lyons,Davis,3:44,D,"37,242",++++++
Gm#,Date,,Tm,,Opp,,,,,,,,,,,,,,D/N
150,"Tuesday, Sep 19",preview,CHC,@,TBR,7:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
151,"Wednesday, Sep 20",preview,CHC,@,TBR,7:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
152,"Thursday, Sep 21",preview,CHC,@,MIL,8:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
153,"Friday, Sep 22",preview,CHC,@,MIL,7:35 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
154,"Saturday, Sep 23",preview,CHC,@,MIL,1:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
155,"Sunday, Sep 24",preview,CHC,@,MIL,2:10 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
156,"Monday, Sep 25",preview,CHC,@,STL,8:15 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
157,"Tuesday, Sep 26",preview,CHC,@,STL,8:15 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
158,"Wednesday, Sep 27",preview,CHC,@,STL,7:08 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
159,"Thursday, Sep 28",preview,CHC,@,STL,7:15 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
160,"Friday, Sep 29",preview,CHC,,CIN,2:20 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
161,"Saturday, Sep 30",preview,CHC,,CIN,4:05 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
162,"Sunday, Oct 1",preview,CHC,,CIN,3:20 PM,,,"Game Preview, Matchups, and Tickets",,,,,,,,,,
Gm#,Date,,Tm,,Opp,,,,,,,,,,,,,,D/N
